url,status
https://www.viator.com/Bangkok-attractions/Lumpini-Park/d343-a13540,success
https://www.viator.com/Angkor-Wat-attractions/Banteay-Srei/d751-a13751,success
https://www.viator.com/Bangkok-attractions/Taling-Chan-Floating-Market/d343-a8532,success
https://www.viator.com/Singapore-attractions/Sultan-Mosque/d18-a8082,success
https://www.viator.com/Beijing-attractions/Lama-Temple-Yonghegong/d321-a172,success
https://www.viator.com/Ulaanbaatar-attractions/Genghis-Khan-Statue-Complex/d22494-a25215,success
https://www.viator.com/Taipei-attractions/Dihua-Street/d5262-a9127,success
https://www.viator.com/Kamakura-attractions/Tsurugaoka-Hachimangu-Shrine/d26734-a10167,success
https://www.viator.com/Singapore-attractions/Helix-Bridge/d18-a14318,success
https://www.viator.com/Tokyo-attractions/Fuji-Five-Lakes-Fujigoko/d334-a19847,success
https://www.viator.com/Taiwan-attractions/Kenting-National-Park/d778-a2681,success
https://www.viator.com/Singapore-attractions/Fort-Canning-Park/d18-a22244,success
https://www.viator.com/Taipei-attractions/Fo-Guang-Shan-Monastery/d5262-a13860,success
https://www.viator.com/Singapore-attractions/Cloud-Forest-at-Gardens-by-the-Bay/d18-a17416,success
https://www.viator.com/Taipei-attractions/Elephant-Mountain/d5262-a14314,success
https://www.viator.com/Taiwan-attractions/Kavalan-Whisky-Distillery/d778-a16644,success
https://www.viator.com/Amritsar-attractions/Golden-Temple-Harmandir-Sahib/d22306-a21608,success
https://www.viator.com/Xian-attractions/Xian-City-Wall-Chengqiang/d326-a2360,success
https://www.viator.com/Labuan-Bajo-attractions/Padar-Island/d50484-a99906,success
https://www.viator.com/Angkor-Wat-attractions/Angkor-Thom/d751-a2270,success
https://www.viator.com/Bangkok-attractions/BTS-Skytrain/d343-a13541,success
https://www.viator.com/Singapore-attractions/Singapore-Zoo/d18-a143,success
https://www.viator.com/Bangkok-attractions/Rajadamnern-Stadium/d343-a13858,success
https://www.viator.com/Southern-Thailand-and-Andaman-Coast-attractions/Cave-Temple/d22568-a22805,success
https://www.viator.com/Ulaanbaatar-attractions/Gorkhi-Terelj-National-Park/d22494-a25375,success
https://www.viator.com/Seoul-attractions/Bukhansan-National-Park/d973-a9032,success
https://www.viator.com/Seoul-attractions/Korean-Folk-Village/d973-a17316,success
https://www.viator.com/Beijing-attractions/Ming-Tombs-Ming-Shisan-Ling/d321-a174,success
https://www.viator.com/Yangshuo-attractions/Impression-Sanjie-Liu/d4447-a22103,success
https://www.viator.com/Shanghai-attractions/Shanghai-Museum-Shanghai-Bowuguan/d325-a182,success
https://www.viator.com/Bangkok-attractions/Bang-Pa-In-Royal-Palace/d343-a17441,success
https://www.viator.com/Bangkok-attractions/Marble-Temple-Wat-Benchamabophit/d343-a8542,success
https://www.viator.com/Tokyo-attractions/Thunder-Gate-Kaminarimon/d334-a12473,success
https://www.viator.com/Bangkok-attractions/Artist-House-at-Klong-Bang-Luang/d343-a19341,success
https://www.viator.com/Udaipur-attractions/Bagore-Ki-Haveli/d5106-a23714,success
https://www.viator.com/Bali-attractions/Besakih-Temple-Pura-Besakih/d98-a12904,success
https://www.viator.com/Bangkok-attractions/MBK-Center/d343-a10197,success
https://www.viator.com/Singapore-attractions/Sri-Mariamman-Temple/d18-a10480,success
https://www.viator.com/Singapore-attractions/Esplanade-Theatres-on-the-Bay/d18-a22829,success
https://www.viator.com/Bentota-attractions/Kosgoda-Sea-Turtle-Conservation-Project/d24419-a22550,success
https://www.viator.com/Shanghai-attractions/Shanghai-Xin-Tian-Di/d325-a184,success
https://www.viator.com/Agra-attractions/Fatehpur-Sikri/d4547-a13557,success
https://www.viator.com/Seoul-attractions/Lotte-World/d973-a4955,success
https://www.viator.com/Angkor-Wat-attractions/Terrace-of-the-Elephants/d751-a13748,success
https://www.viator.com/Bangkok-attractions/Wat-Ratchanatdaram-Woravihara-Loha-Prasat/d343-a19466,success
https://www.viator.com/Xian-attractions/Big-Wild-Goose-Pagoda-Dayanta/d326-a2354,success
https://www.viator.com/Singapore-attractions/Padang/d18-a15998,success
